104;1000;31.72
104;1100;32.37
104;1200;33.92
104;1300;35.11
104;1400;35.81
104;1500;35.48
104;1600;34.96
104;1700;33.85
104;1800;32.35
104;1900;29.94
104;2000;28.8
104;2100;27.76
104;2200;26.89
104;2300;26.57
104;2400;25.97
105;100;25.69
105;200;25.17
105;300;24.49
105;400;23.78
105;500;23.04
105;600;24.11
105;700;25.98
105;800;27.12
105;900;29.27
105;1000;31.46
105;1100;32.22
105;1200;32.85
105;1300;34.48
105;1400;35.2
105;1500;34.63
105;1600;34.55
105;1700;33.6
105;1800;30.74
105;1900;28.1
105;2000;27.34
105;2100;26.98
105;2200;26.71
105;2300;26.43
105;2400;26.13
106;100;25.47
106;200;25.25
106;300;25.4
106;400;25.04
106;500;25.1
106;600;24.78
106;700;26.86
106;800;27.37
106;900;28.25
106;1000;28.11
106;1100;30.57
106;1200;32.01
106;1300;31.12
106;1400;32.77
106;1500;30.86
106;1600;30.17
106;1700;23.02
106;1800;23.71
106;1900;24.13
106;2000;24.18
106;2100;23.57
106;2200;22.92
106;2300;23.02
106;2400;22.92
107;100;23
107;200;22.84
107;300;22.69
107;400;22.73
107;500;22.44
107;600;23
107;700;23.52
107;800;24.95
107;900;27.34
107;1000;29.66
107;1100;31.64
107;1200;32.12
107;1300;30.55
107;1400;33.5
107;1500;28.79
107;1600;29.78
107;1700;29.22
107;1800;28.43
107;1900;27.5
107;2000;26.61
107;2100;25.77
107;2200;24.78
107;2300;24.15
107;2400;23.7
108;100;23.19
108;200;22.86
108;300;22.71
108;400;22.47
108;500;22.43
108;600;22.53
108;700;24.52
108;800;27.29
108;900;29.11
108;1000;31.19
108;1100;31.28
108;1200;31.79
108;1300;26.68
108;1400;26.88
108;1500;24.26
108;1600;24.37
108;1700;24.44
108;1800;24.46
108;1900;24.05
108;2000;24.21
108;2100;24.03
108;2200;23.71
108;2300;23.56
108;2400;23.47
109;100;23.27
109;200;23.41
109;300;23.1
109;400;22.98
109;500;22.58
109;600;22.68
109;700;23.65
109;800;25.07
109;900;26.82
109;1000;28.73
109;1100;30.15
109;1200;32.02
109;1300;32.8
109;1400;33.26
109;1500;33.04
109;1600;31.95
109;1700;31.24
109;1800;27.42
109;1900;26.23
109;2000;25.94
109;2100;25.49
109;2200;25.38
109;2300;25.21
109;2400;24.2
110;100;23.94
110;200;23.96
110;300;24.05
110;400;24.04
110;500;21.78
110;600;21.84
110;700;21.86
110;800;21.8
110;900;22.59
110;1000;23.87
110;1100;24.24
110;1200;24.77
110;1300;25.79
110;1400;26.37
110;1500;27.14
110;1600;25.26
110;1700;24.75
110;1800;24.28
110;1900;23.74
110;2000;23.69
110;2100;23.2
110;2200;22.88
110;2300;22.39
110;2400;22.22
111;100;22.68
111;200;22.7
111;300;22.69
111;400;22.47
111;500;22.71
111;600;22.83
111;700;24.95
111;800;26.66
111;900;27.91
111;1000;28.92
111;1100;29.34
111;1200;31.15
111;1300;31.32
111;1400;31.17
111;1500;30.82
111;1600;30.18
111;1700;28.79
111;1800;26.93
111;1900;26.73
111;2000;26.55
111;2100;26.07
111;2200;26.22
111;2300;25.22
111;2400;25.17
112;100;24.96
112;200;24.88
112;300;24.85
112;400;24.6
112;500;24.5
112;600;24.57
112;700;25.27
112;800;25.89
112;900;26.21
112;1000;28.19
112;1100;29.73
112;1200;26.81
112;1300;27.16
112;1400;28.49
112;1500;29.36
112;1600;28.95
112;1700;27.36
112;1800;26.69
112;1900;26.36
112;2000;26.31
112;2100;26.19
112;2200;25.86
112;2300;25.03
112;2400;25.19
113;100;24.64
113;200;25.14
113;300;24.84
113;400;24.54
113;500;24.01
113;600;24.05
113;700;22.21
113;800;22.97
113;900;24.19
113;1000;25.64
113;1100;26.8
113;1200;27.78
113;1300;28.32
113;1400;28.04
113;1500;28.73
113;1600;28.51
113;1700;28.25
113;1800;26.78
113;1900;25.74
113;2000;25.51
113;2100;25.85
113;2200;26.14
113;2300;25.15
113;2400;24.72
114;100;24.54
114;200;23.94
114;300;23.58
114;400;23.4
114;500;23.27
114;600;22.84
114;700;22.1
114;800;22.53
114;900;25.23
114;1000;26.91
114;1100;26.93
114;1200;27.26
114;1300;27.46
114;1400;27.96
114;1500;27.62
114;1600;26.88
114;1700;26.46
114;1800;25.65
114;1900;24.82
114;2000;23.98
114;2100;23.99
114;2200;24.28
114;2300;24.99
114;2400;25.17
115;100;25.17
115;200;24.45
115;300;24.29
115;400;23.52
115;500;22.66
115;600;22.71
115;700;23.57
115;800;23.99
115;900;25.97
115;1000;27.58
115;1100;28.93
115;1200;29.39
115;1300;29.79
115;1400;31.04
115;1500;30.55
115;1600;29.41
115;1700;28.76
115;1800;26.93
115;1900;26.04
115;2000;25.74
115;2100;25.27
115;2200;24.82
115;2300;24.33
115;2400;24.6
116;100;24.44
116;200;24.1
116;300;24.2
116;400;24.46
116;500;25.1
116;600;25.33
116;700;25.21
116;800;26.37
116;900;27.01
116;1000;29.32
116;1100;29.16
116;1200;31.38
116;1300;30.79
116;1400;31.92
116;1500;31.61
116;1600;31.13
116;1700;29.93
116;1800;28.56
116;1900;26.82
116;2000;26.41
116;2100;25.64
116;2200;26.17
116;2300;24.03
116;2400;23.58
117;100;23.47
117;200;23.4
117;300;24.54
117;400;25.06
117;500;24.37
117;600;24.29
117;700;24.85
117;800;26.24
117;900;27.77
117;1000;28.93
117;1100;29.94
117;1200;31.31
117;1300;31.13
117;1400;30.78
117;1500;31.64
117;1600;30.98
117;1700;30.41
117;1800;28.49
117;1900;26.9
117;2000;26.49
117;2100;25.78
117;2200;24.76
117;2300;24.97
117;2400;24.48
118;100;24.58
118;200;24.21
118;300;24.52
118;400;24.34
118;500;24.43
118;600;24.45
118;700;25.43
118;800;26.86
118;900;28.19
118;1000;28.65
118;1100;31.01
118;1200;31.06
118;1300;30.63
118;1400;32.28
118;1500;30.1
118;1600;29.95
118;1700;28.9
118;1800;28.21
118;1900;27.65
118;2000;26.03
118;2100;26.07
118;2200;25.71
118;2300;25.97
118;2400;26.16
119;100;25.72
119;200;25.4
119;300;24.68
119;400;24.99
119;500;24.55
119;600;24.57
119;700;24.68
119;800;25.09
119;900;25.33
119;1000;27.62
119;1100;30.05
119;1200;30.09
119;1300;29.64
119;1400;29.27
119;1500;30.07
119;1600;29.25
119;1700;28.85
119;1800;28.15
119;1900;27.55
119;2000;26.9
119;2100;25.13
119;2200;23.73
119;2300;23.69
119;2400;23.63
120;100;22.94
120;200;22.95
120;300;23
120;400;23.12
120;500;23.24
120;600;23.28
120;700;23.64
120;800;24.28
120;900;25.15
120;1000;24.55
120;1100;26.38
120;1200;23.65
120;1300;25.29
120;1400;26.33
120;1500;25.15
120;1600;22.9
120;1700;23.46
120;1800;23.32
120;1900;23.24
120;2000;23.6
120;2100;23.76
120;2200;23.69
120;2300;23.77
120;2400;23.45
