104;1600;35.95
104;1700;34.94
104;1800;31.81
104;1900;30.03
104;2000;28.91
104;2100;27.90
104;2200;26.89
104;2300;26.36
104;2400;25.81
105;100;25.60
105;200;25.39
105;300;24.95
105;400;24.02
105;500;23.85
105;600;24.45
105;700;27.43
105;800;29.06
105;900;29.19
105;1000;30.32
105;1100;30.80
105;1200;32.79
105;1300;34.00
105;1400;34.95
105;1500;35.82
105;1600;34.81
105;1700;34.49
105;1800;31.27
105;1900;29.88
105;2000;28.86
105;2100;27.67
105;2200;27.02
105;2300;26.63
105;2400;26.15
106;100;25.86
106;200;25.44
106;300;25.63
106;400;25.89
106;500;26.21
106;600;26.09
106;700;26.66
106;800;26.08
106;900;27.68
106;1000;30.83
106;1100;31.72
106;1200;31.41
106;1300;33.49
106;1400;32.80
106;1500;33.21
106;1600;32.63
106;1700;30.89
106;1800;30.00
106;1900;29.02
106;2000;28.26
106;2100;27.51
106;2200;26.57
106;2300;25.70
106;2400;25.32
107;100;24.74
107;200;24.53
107;300;24.03
107;400;23.88
107;500;24.30
107;600;24.87
107;700;26.23
107;800;28.68
107;900;29.44
107;1000;27.90
107;1100;28.86
107;1200;31.95
107;1300;33.58
107;1400;33.45
107;1500;31.98
107;1600;30.90
107;1700;30.30
107;1800;28.52
107;1900;27.55
107;2000;27.19
107;2100;26.49
107;2200;26.20
107;2300;26.24
107;2400;25.87
108;100;25.35
108;200;25.08
108;300;25.22
108;400;25.19
108;500;24.93
108;600;25.45
108;700;26.94
108;800;27.51
108;900;28.73
108;1000;29.76
108;1100;32.33
108;1200;28.82
108;1300;30.64
108;1400;29.92
108;1500;29.42
108;1600;24.81
108;1700;25.06
108;1800;23.80
108;1900;23.99
108;2000;24.12
108;2100;24.33
108;2200;24.48
108;2300;24.49
108;2400;24.22
109;100;24.23
109;200;24.31
109;300;24.61
109;400;24.61
109;500;24.59
109;600;24.44
109;700;26.77
109;800;28.79
109;900;29.78
109;1000;30.48
109;1100;31.72
109;1200;32.60
109;1300;33.22
109;1400;33.54
109;1500;34.12
109;1600;33.41
109;1700;32.36
109;1800;29.61
109;1900;28.55
109;2000;23.46
109;2100;22.36
109;2200;23.10
109;2300;23.85
109;2400;24.18
110;100;24.66
110;200;23.13
110;300;22.94
110;400;22.73
110;500;22.71
110;600;22.80
110;700;23.03
110;800;23.30
110;900;23.75
110;1000;24.26
110;1100;24.36
110;1200;24.70
110;1300;25.04
110;1400;25.80
110;1500;25.98
110;1600;26.87
110;1700;26.24
110;1800;25.22
110;1900;25.35
110;2000;25.36
110;2100;25.19
110;2200;25.11
110;2300;25.31
110;2400;25.11
111;100;25.02
111;200;24.11
111;300;23.58
111;400;23.25
111;500;23.50
111;600;23.61
111;700;25.13
111;800;26.51
111;900;26.83
111;1000;27.90
111;1100;28.28
111;1200;29.12
111;1300;30.01
111;1400;30.29
111;1500;29.72
111;1600;29.29
111;1700;28.70
111;1800;27.02
111;1900;26.46
111;2000;26.38
111;2100;26.58
111;2200;25.85
111;2300;24.89
111;2400;24.61
112;100;24.67
112;200;24.63
112;300;25.11
112;400;24.72
112;500;24.22
112;600;24.21
112;700;26.56
112;800;26.85
112;900;27.44
112;1000;29.08
112;1100;27.08
112;1200;29.02
112;1300;29.62
112;1400;27.35
112;1500;28.54
112;1600;28.22
112;1700;27.00
112;1800;26.43
112;1900;26.02
112;2000;25.46
112;2100;24.97
112;2200;25.68
112;2300;27.34
112;2400;26.72
113;100;25.70
113;200;25.31
113;300;25.47
113;400;25.45
113;500;23.54
113;600;23.57
113;700;24.46
113;800;26.25
113;900;27.18
113;1000;28.86
113;1100;29.67
113;1200;30.29
113;1300;30.16
113;1400;30.11
113;1500;30.82
113;1600;30.26
113;1700;30.41
113;1800;28.30
113;1900;27.98
113;2000;26.88
113;2100;26.66
113;2200;26.14
113;2300;25.15
113;2400;25.08
114;100;24.97
114;200;25.07
114;300;24.96
114;400;21.62
114;500;22.00
114;600;22.17
114;700;22.85
114;800;23.28
114;900;23.90
114;1000;24.44
114;1100;25.11
114;1200;25.77
114;1300;26.67
114;1400;27.61
114;1500;28.19
114;1600;28.19
114;1700;27.38
114;1800;26.48
114;1900;26.16
114;2000;25.85
114;2100;25.28
114;2200;25.04
114;2300;24.63
114;2400;22.04
115;100;22.30
115;200;22.47
115;300;22.14
115;400;22.03
115;500;22.36
115;600;22.52
115;700;23.79
115;800;26.28
115;900;26.83
115;1000;28.84
115;1100;29.01
115;1200;30.44
115;1300;30.55
115;1400;31.58
115;1500;31.58
115;1600;30.94
115;1700;30.36
115;1800;24.96
115;1900;25.37
115;2000;24.95
115;2100;25.38
115;2200;25.28
115;2300;25.24
115;2400;25.27
116;100;25.26
116;200;25.31
116;300;25.21
116;400;25.20
116;500;24.82
116;600;24.70
116;700;25.48
116;800;27.02
116;900;28.33
116;1000;29.00
116;1100;29.67
116;1200;30.01
116;1300;31.29
116;1400;31.47
116;1500;31.27
116;1600;31.34
116;1700;30.82
116;1800;28.51
116;1900;28.86
116;2000;24.66
116;2100;24.69
116;2200;24.80
116;2300;24.92
116;2400;25.02
117;100;25.04
117;200;24.97
117;300;24.53
117;400;24.19
117;500;24.20
117;600;24.23
117;700;26.32
117;800;27.64
117;900;28.77
117;1000;28.89
117;1100;30.39
117;1200;30.73
117;1300;31.34
117;1400;32.30
117;1500;31.50
117;1600;31.55
117;1700;30.51
117;1800;28.35
117;1900;26.26
117;2000;27.14
117;2100;27.01
117;2200;26.92
117;2300;26.45
117;2400;26.02
118;100;25.75
118;200;25.15
118;300;25.30
118;400;23.60
118;500;23.89
118;600;24.06
118;700;26.66
118;800;28.56
118;900;29.81
118;1000;30.60
118;1100;31.04
118;1200;31.37
118;1300;31.01
118;1400;31.16
118;1500;30.46
118;1600;30.12
118;1700;28.84
118;1800;27.89
118;1900;27.54
118;2000;27.16
118;2100;26.57
118;2200;25.95
118;2300;25.92
118;2400;25.73
119;100;25.58
119;200;25.36
119;300;25.37
119;400;25.17
119;500;24.63
119;600;24.93
119;700;25.63
119;800;26.49
119;900;27.54
119;1000;28.48
119;1100;29.34
119;1200;29.78
119;1300;30.48
119;1400;31.30
119;1500;30.75
119;1600;29.88
119;1700;29.73
119;1800;27.44
119;1900;27.75
119;2000;24.88
119;2100;24.71
119;2200;24.76
119;2300;24.67
119;2400;24.43
120;100;24.40
120;200;24.19
120;300;24.20
120;400;24.38
120;500;24.54
120;600;24.59
120;700;25.26
120;800;26.58
120;900;26.77
120;1000;28.63
120;1100;27.49
120;1200;28.87
120;1300;30.19
120;1400;28.59
120;1500;29.49
120;1600;29.31
120;1700;28.12
120;1800;23.56
120;1900;23.98
120;2000;24.14
120;2100;24.35
120;2200;24.47
120;2300;24.60
120;2400;24.76
